Timestamp(ms),Current(uA),D0-D7
320370,27.821,00000000
320380,27.875,00000000
320390,27.959,00000000
320400,28.148,00000000
320410,28.162,00000000
320420,28.209,00000000
320430,27.945,00000000
320440,28.042,00000000
320450,27.854,00000000
320460,27.789,00000000
320470,27.692,00000000
320480,27.327,00000000
320490,27.218,00000000
320500,27.183,00000000
320510,27.384,00000000
320520,27.487,00000000
320530,27.618,00000000
320540,27.687,00000000
320550,27.918,00000000
320560,27.876,00000000
320570,27.997,00000000
320580,28.294,00000000
320590,28.238,00000000
320600,27.989,00000000
320610,28.086,00000000
320620,28.014,00000000
320630,27.865,00000000
320640,27.915,00000000
320650,27.668,00000000
320660,27.523,00000000
320670,27.229,00000000
320680,27.116,00000000
320690,27.317,00000000
320700,27.652,00000000
320710,27.726,00000000
320720,27.633,00000000
320730,27.682,00000000
320740,27.790,00000000
320750,28.027,00000000
320760,28.103,00000000
320770,28.150,00000000
320780,28.061,00000000
320790,28.068,00000000
320800,28.064,00000000
320810,27.914,00000000
320820,28.023,00000000
320830,27.962,00000000
320840,27.655,00000000
320850,27.469,00000000
320860,27.258,00000000
320870,27.507,00000000
320880,27.450,00000000
320890,27.632,00000000
320900,27.687,00000000
320910,27.496,00000000
320920,27.843,00000000
320930,27.752,00000000
320940,27.898,00000000
320950,27.944,00000000
320960,28.105,00000000
320970,27.988,00000000
320980,28.273,00000000
320990,28.007,00000000
321000,28.001,00000000
321010,28.059,00000000
321020,27.651,00000000
321030,27.570,00000000
321040,27.353,00000000
321050,27.260,00000000
321060,27.275,00000000
321070,27.270,00000000
321080,27.493,00000000
321090,27.629,00000000
321100,27.808,00000000
321110,27.813,00000000
321120,27.913,00000000
321130,28.025,00000000
321140,28.121,00000000
321150,28.171,00000000
321160,28.013,00000000
321170,28.045,00000000
321180,27.849,00000000
321190,28.222,00000000
321200,27.792,00000000
321210,27.660,00000000
321220,27.332,00000000
321230,27.210,00000000
321240,27.378,00000000
321250,27.009,00000000
321260,27.509,00000000
321270,27.356,00000000
321280,27.856,00000000
321290,27.888,00000000
321300,28.019,00000000
321310,27.984,00000000
321320,27.973,00000000
321330,28.109,00000000
321340,28.260,00000000
321350,28.061,00000000
321360,27.987,00000000
321370,27.865,00000000
321380,27.787,00000000
321390,28.064,00000000
321400,27.586,00000000
321410,27.501,00000000
321420,27.321,00000000
321430,27.257,00000000
321440,27.484,00000000
321450,27.603,00000000
321460,27.715,00000000
321470,27.823,00000000
321480,27.876,00000000
321490,28.053,00000000
321500,27.997,00000000
321510,28.090,00000000
321520,28.150,00000000
321530,28.024,00000000
321540,28.104,00000000
321550,28.040,00000000
321560,27.867,00000000
321570,27.801,00000000
321580,27.601,00000000
321590,27.432,00000000
321600,27.159,00000000
321610,27.312,00000000
321620,27.499,00000000
321630,27.298,00000000
321640,27.518,00000000
321650,27.664,00000000
321660,27.958,00000000
321670,27.941,00000000
321680,27.958,00000000
321690,28.028,00000000
321700,28.066,00000000
321710,28.124,00000000
321720,28.070,00000000
321730,28.032,00000000
321740,28.057,00000000
321750,27.833,00000000
321760,27.780,00000000
321770,27.633,00000000
321780,27.445,00000000
321790,27.173,00000000
321800,27.228,00000000
321810,27.415,00000000
321820,27.606,00000000
321830,27.621,00000000
321840,27.688,00000000
321850,27.831,00000000
321860,28.047,00000000
321870,27.872,00000000
321880,27.877,00000000
321890,28.116,00000000
321900,28.063,00000000
321910,28.129,00000000
321920,28.022,00000000
321930,27.948,00000000
321940,27.948,00000000
321950,27.917,00000000
321960,27.335,00000000
321970,27.200,00000000
321980,27.190,00000000
321990,27.296,00000000
322000,27.464,00000000
322010,27.436,00000000
322020,27.701,00000000
322030,27.781,00000000
322040,27.829,00000000
322050,27.824,00000000
322060,28.010,00000000
322070,27.904,00000000
322080,28.045,00000000
322090,28.008,00000000
322100,28.043,00000000
322110,28.053,00000000
322120,27.862,00000000
322130,27.914,00000000
322140,27.817,00000000
322150,27.598,00000000
322160,27.042,00000000
322170,27.327,00000000
322180,27.280,00000000
322190,27.564,00000000
322200,27.590,00000000
322210,27.731,00000000
322220,27.739,00000000
322230,27.944,00000000
322240,27.873,00000000
322250,27.979,00000000
322260,27.896,00000000
322270,27.962,00000000
322280,28.048,00000000
322290,28.080,00000000
322300,28.084,00000000
322310,27.928,00000000
322320,27.809,00000000
322330,27.484,00000000
322340,27.535,00000000
322350,27.418,00000000
322360,27.271,00000000
322370,27.508,00000000
322380,27.585,00000000
322390,27.680,00000000
322400,27.734,00000000
322410,27.765,00000000
322420,27.990,00000000
322430,27.993,00000000
322440,28.061,00000000
322450,28.165,00000000
322460,28.032,00000000
322470,28.098,00000000
322480,27.936,00000000
322490,27.862,00000000
322500,27.755,00000000
322510,27.725,00000000
322520,27.448,00000000
322530,27.134,00000000
322540,27.177,00000000
322550,27.495,00000000
322560,27.518,00000000
322570,27.636,00000000
322580,27.657,00000000
322590,27.755,00000000
322600,27.816,00000000
322610,27.877,00000000
322620,27.992,00000000
322630,28.154,00000000
322640,28.049,00000000
322650,28.050,00000000
322660,28.225,00000000
322670,28.143,00000000
322680,28.045,00000000
322690,27.750,00000000
322700,27.645,00000000
322710,27.538,00000000
322720,27.168,00000000
322730,27.138,00000000
322740,27.358,00000000
322750,27.457,00000000
322760,27.517,00000000
322770,27.689,00000000
322780,27.926,00000000
322790,27.820,00000000
322800,27.933,00000000
322810,28.033,00000000
322820,28.054,00000000
322830,28.141,00000000
322840,28.128,00000000
322850,27.954,00000000
322860,27.980,00000000
322870,27.833,00000000
322880,27.717,00000000
322890,27.626,00000000
322900,27.244,00000000
322910,27.195,00000000
322920,27.385,00000000
322930,27.567,00000000
322940,27.525,00000000
322950,27.727,00000000
322960,27.873,00000000
322970,27.941,00000000
322980,27.770,00000000
322990,27.884,00000000
323000,27.876,00000000
323010,27.918,00000000
323020,28.312,00000000
323030,28.299,00000000
323040,28.029,00000000
323050,27.853,00000000
323060,27.928,00000000
323070,27.764,00000000
323080,27.231,00000000
323090,26.921,00000000
323100,27.299,00000000
323110,27.469,00000000
323120,27.515,00000000
323130,27.541,00000000
323140,27.722,00000000
323150,28.030,00000000
323160,28.091,00000000
323170,28.063,00000000
323180,27.946,00000000
323190,28.046,00000000
323200,28.228,00000000
323210,27.992,00000000
323220,27.870,00000000
323230,27.896,00000000
323240,27.867,00000000
323250,27.870,00000000
323260,27.676,00000000
323270,27.363,00000000
323280,27.217,00000000
323290,27.298,00000000
323300,27.501,00000000
323310,27.587,00000000
323320,27.611,00000000
323330,27.788,00000000
323340,27.899,00000000
323350,27.968,00000000
323360,28.012,00000000
323370,27.960,00000000
323380,28.107,00000000
323390,28.069,00000000
323400,28.026,00000000
323410,27.967,00000000
323420,28.108,00000000
323430,27.843,00000000
323440,27.720,00000000
323450,27.549,00000000
323460,27.277,00000000
323470,27.252,00000000
323480,27.368,00000000
323490,27.491,00000000
323500,27.608,00000000
323510,27.573,00000000
323520,27.770,00000000
323530,27.778,00000000
323540,27.961,00000000
323550,27.905,00000000
323560,28.032,00000000
323570,28.121,00000000
323580,28.106,00000000
323590,28.143,00000000
323600,27.969,00000000
323610,27.874,00000000
323620,27.809,00000000
323630,27.517,00000000
323640,27.418,00000000
323650,27.337,00000000
323660,27.363,00000000
323670,27.569,00000000
323680,27.483,00000000
323690,27.675,00000000
323700,27.643,00000000
323710,27.790,00000000
323720,28.058,00000000
323730,28.073,00000000
323740,27.976,00000000
323750,28.140,00000000
323760,28.067,00000000
323770,28.067,00000000
323780,28.099,00000000
323790,28.068,00000000
323800,27.970,00000000
323810,27.685,00000000
323820,27.532,00000000
323830,27.246,00000000
323840,27.250,00000000
323850,27.495,00000000
323860,27.603,00000000
323870,27.633,00000000
323880,27.522,00000000
323890,27.690,00000000
323900,27.760,00000000
323910,27.974,00000000
323920,28.053,00000000
323930,28.080,00000000
323940,28.187,00000000
323950,28.059,00000000
323960,28.154,00000000
323970,28.089,00000000
323980,27.872,00000000
323990,27.712,00000000
324000,27.569,00000000
324010,27.568,00000000
324020,27.320,00000000
324030,27.170,00000000
324040,27.484,00000000
324050,27.528,00000000
324060,27.606,00000000
324070,27.794,00000000
324080,27.891,00000000
324090,27.904,00000000
324100,28.116,00000000
324110,28.021,00000000
324120,28.110,00000000
324130,28.298,00000000
324140,28.032,00000000
324150,27.990,00000000
324160,27.974,00000000
324170,28.033,00000000
324180,27.789,00000000
324190,27.553,00000000
324200,27.292,00000000
324210,27.164,00000000
324220,27.397,00000000
324230,27.538,00000000
324240,27.573,00000000
324250,27.733,00000000
324260,27.886,00000000
324270,27.884,00000000
324280,27.955,00000000
324290,28.110,00000000
324300,27.999,00000000
324310,27.965,00000000
324320,27.905,00000000
324330,27.989,00000000
324340,28.035,00000000
324350,28.204,00000000
324360,27.954,00000000
324370,27.675,00000000
324380,27.398,00000000
324390,27.084,00000000
324400,27.310,00000000
324410,27.535,00000000
324420,27.462,00000000
324430,27.700,00000000
324440,27.615,00000000
324450,28.018,00000000
324460,28.178,00000000
324470,28.071,00000000
324480,28.016,00000000
324490,28.061,00000000
324500,28.179,00000000
324510,27.927,00000000
324520,27.987,00000000
324530,27.846,00000000
324540,27.846,00000000
324550,27.912,00000000
324560,27.642,00000000
324570,27.456,00000000
324580,27.100,00000000
324590,27.199,00000000
324600,27.405,00000000
324610,27.591,00000000
324620,27.707,00000000
324630,27.822,00000000
324640,27.799,00000000
324650,27.947,00000000
324660,27.941,00000000
324670,28.025,00000000
324680,28.153,00000000
324690,28.224,00000000
324700,28.051,00000000
324710,28.080,00000000
324720,28.014,00000000
324730,27.975,00000000
324740,27.869,00000000
324750,27.568,00000000
324760,27.406,00000000
324770,27.267,00000000
324780,27.306,00000000
324790,27.611,00000000
324800,27.682,00000000
324810,27.793,00000000
324820,27.825,00000000
324830,27.758,00000000
324840,27.937,00000000
324850,27.946,00000000
324860,28.090,00000000
324870,27.955,00000000
324880,27.933,00000000
324890,28.112,00000000
324900,28.114,00000000
324910,28.113,00000000
324920,27.992,00000000
324930,27.609,00000000
324940,27.573,00000000
324950,27.217,00000000
324960,27.241,00000000
324970,27.435,00000000
324980,27.612,00000000
324990,27.603,00000000
325000,27.601,00000000
325010,27.637,00000000
325020,27.756,00000000
325030,27.932,00000000
325040,28.093,00000000
325050,28.060,00000000
325060,28.100,00000000
325070,28.156,00000000
325080,28.035,00000000
325090,28.018,00000000
325100,28.055,00000000
325110,27.995,00000000
325120,27.616,00000000
325130,27.595,00000000
325140,27.163,00000000
325150,27.282,00000000
325160,27.420,00000000
325170,27.491,00000000
325180,27.538,00000000
325190,27.651,00000000
325200,27.751,00000000
325210,28.071,00000000
325220,28.181,00000000
325230,28.034,00000000
325240,27.775,00000000
325250,27.941,00000000
325260,28.064,00000000
325270,28.010,00000000
325280,27.984,00000000
325290,28.026,00000000
325300,27.707,00000000
325310,27.627,00000000
325320,27.502,00000000
325330,27.220,00000000
325340,27.326,00000000
325350,27.468,00000000
325360,27.632,00000000
325370,27.654,00000000
325380,27.718,00000000
325390,27.822,00000000
325400,27.888,00000000
325410,28.086,00000000
325420,27.981,00000000
325430,27.879,00000000
325440,27.945,00000000
325450,28.059,00000000
325460,28.166,00000000
325470,27.850,00000000
325480,27.853,00000000
325490,27.727,00000000
325500,27.442,00000000
325510,27.419,00000000
325520,27.188,00000000
325530,27.189,00000000
325540,27.493,00000000
325550,27.661,00000000
325560,27.650,00000000
325570,27.801,00000000
325580,27.824,00000000
325590,27.983,00000000
325600,27.910,00000000
325610,28.007,00000000
325620,28.290,00000000
325630,28.051,00000000
325640,28.128,00000000
325650,28.073,00000000
325660,27.909,00000000
325670,27.858,00000000
325680,27.915,00000000
325690,27.557,00000000
325700,27.152,00000000
325710,27.095,00000000
325720,27.431,00000000
325730,27.562,00000000
325740,27.600,00000000
325750,27.652,00000000
325760,27.758,00000000
325770,27.779,00000000
325780,27.865,00000000
325790,28.213,00000000
325800,28.141,00000000
325810,28.185,00000000
325820,28.020,00000000
325830,28.048,00000000
325840,28.087,00000000
325850,27.979,00000000
325860,27.858,00000000
325870,27.616,00000000
325880,27.344,00000000
325890,27.103,00000000
325900,27.255,00000000
325910,27.360,00000000
325920,27.618,00000000
325930,27.602,00000000
325940,27.831,00000000
325950,27.711,00000000
325960,27.853,00000000
325970,28.103,00000000
325980,28.081,00000000
325990,28.148,00000000
326000,27.984,00000000
326010,28.127,00000000
326020,27.964,00000000
326030,27.932,00000000
326040,27.982,00000000
326050,27.865,00000000
326060,27.580,00000000
326070,27.238,00000000
326080,27.209,00000000
326090,27.282,00000000
326100,27.480,00000000
326110,27.716,00000000
326120,27.821,00000000
326130,27.753,00000000
326140,27.742,00000000
326150,28.081,00000000
326160,27.986,00000000
326170,28.131,00000000
326180,28.009,00000000
326190,27.954,00000000
326200,28.049,00000000
326210,28.187,00000000
326220,28.067,00000000
326230,27.857,00000000
326240,27.662,00000000
326250,27.371,00000000
326260,27.256,00000000
326270,27.296,00000000
326280,27.352,00000000
326290,27.467,00000000
326300,27.668,00000000
326310,27.744,00000000
326320,27.883,00000000
326330,27.995,00000000
326340,27.973,00000000
326350,27.993,00000000
326360,28.006,00000000
326370,28.055,00000000
326380,28.045,00000000
326390,28.001,00000000
326400,27.988,00000000
326410,27.869,00000000
326420,27.819,00000000
326430,27.663,00000000
326440,27.331,00000000
326450,27.206,00000000
326460,27.317,00000000
326470,27.403,00000000
326480,27.551,00000000
326490,27.795,00000000
326500,27.771,00000000
326510,27.787,00000000
326520,27.936,00000000
326530,28.184,00000000
326540,27.949,00000000
326550,28.148,00000000
326560,28.192,00000000
326570,27.895,00000000
326580,27.914,00000000
326590,27.912,00000000
326600,27.920,00000000
326610,27.571,00000000
326620,27.488,00000000
326630,27.096,00000000
326640,27.340,00000000
326650,27.512,00000000
326660,27.670,00000000
326670,27.547,00000000
326680,27.706,00000000
326690,27.734,00000000
326700,27.947,00000000
326710,27.924,00000000
326720,27.994,00000000
326730,28.151,00000000
326740,28.126,00000000
326750,28.092,00000000
326760,27.865,00000000
326770,27.839,00000000
326780,27.711,00000000
326790,27.698,00000000
326800,27.487,00000000
326810,27.130,00000000
326820,27.298,00000000
326830,27.589,00000000
326840,27.526,00000000
326850,27.678,00000000
326860,27.850,00000000
326870,27.808,00000000
326880,27.839,00000000
326890,28.067,00000000
326900,28.198,00000000
326910,28.084,00000000
326920,28.068,00000000
326930,28.011,00000000
326940,28.011,00000000
326950,28.041,00000000
326960,27.922,00000000
326970,27.712,00000000
326980,27.422,00000000
326990,27.262,00000000
327000,27.284,00000000
327010,27.356,00000000
327020,27.394,00000000
327030,27.602,00000000
327040,27.666,00000000
327050,27.792,00000000
327060,27.800,00000000
327070,27.958,00000000
327080,27.981,00000000
327090,27.949,00000000
327100,27.989,00000000
327110,28.034,00000000
327120,28.188,00000000
327130,28.085,00000000
327140,27.925,00000000
327150,27.823,00000000
327160,27.494,00000000
327170,27.291,00000000
327180,27.319,00000000
327190,27.296,00000000
327200,27.348,00000000
327210,27.457,00000000
327220,27.525,00000000
327230,27.780,00000000
327240,27.856,00000000
327250,27.840,00000000
327260,27.918,00000000
327270,27.993,00000000
327280,27.922,00000000
327290,28.148,00000000
327300,28.198,00000000
327310,28.005,00000000
327320,27.878,00000000
327330,28.043,00000000
327340,27.852,00000000
327350,27.528,00000000
327360,27.245,00000000
327370,27.242,00000000
327380,27.180,00000000
327390,27.541,00000000
327400,27.605,00000000
327410,27.569,00000000
327420,27.708,00000000
327430,27.695,00000000
327440,27.968,00000000
327450,28.070,00000000
327460,28.121,00000000
327470,27.924,00000000
327480,28.050,00000000
327490,28.098,00000000
327500,28.167,00000000
327510,28.048,00000000
327520,27.780,00000000
327530,27.725,00000000
327540,27.425,00000000
327550,27.301,00000000
327560,27.292,00000000
327570,27.353,00000000
327580,27.418,00000000
327590,27.435,00000000
327600,27.653,00000000
327610,27.704,00000000
327620,27.911,00000000
327630,28.007,00000000
327640,27.907,00000000
327650,28.003,00000000
327660,28.172,00000000
327670,28.117,00000000
327680,27.929,00000000
327690,28.094,00000000
327700,27.902,00000000
327710,27.988,00000000
327720,27.869,00000000
327730,27.484,00000000
327740,27.200,00000000
327750,27.100,00000000
327760,27.366,00000000
327770,27.623,00000000
327780,27.470,00000000
327790,27.572,00000000
327800,27.666,00000000
327810,27.719,00000000
327820,27.871,00000000
327830,28.112,00000000
327840,28.096,00000000
327850,27.943,00000000
327860,28.218,00000000
327870,28.065,00000000
327880,28.059,00000000
327890,27.945,00000000
327900,27.771,00000000
327910,27.643,00000000
327920,27.285,00000000
327930,27.169,00000000
327940,27.298,00000000
327950,27.415,00000000
327960,27.403,00000000
327970,27.596,00000000
327980,27.717,00000000
327990,27.952,00000000
328000,27.956,00000000
328010,27.875,00000000
328020,27.928,00000000
328030,28.132,00000000
328040,28.016,00000000
328050,28.003,00000000
328060,28.216,00000000
328070,28.031,00000000
328080,27.838,00000000
328090,27.676,00000000
328100,27.464,00000000
328110,27.162,00000000
328120,27.236,00000000
328130,27.326,00000000
328140,27.455,00000000
328150,27.459,00000000
328160,27.617,00000000
328170,27.630,00000000
328180,27.931,00000000
328190,27.920,00000000
328200,27.987,00000000
328210,27.938,00000000
328220,28.149,00000000
328230,28.168,00000000
328240,28.129,00000000
328250,27.956,00000000
328260,27.860,00000000
328270,27.682,00000000
328280,27.627,00000000
328290,27.661,00000000
328300,27.108,00000000
328310,27.255,00000000
328320,27.436,00000000
328330,27.533,00000000
328340,27.547,00000000
328350,27.552,00000000
328360,27.697,00000000
328370,27.791,00000000
328380,28.067,00000000
328390,28.001,00000000
328400,27.934,00000000
328410,28.228,00000000
328420,28.260,00000000
328430,28.156,00000000
328440,27.994,00000000
328450,27.827,00000000
328460,27.897,00000000
328470,27.569,00000000
328480,27.410,00000000
328490,27.218,00000000
328500,27.250,00000000
328510,27.408,00000000
328520,27.438,00000000
328530,27.522,00000000
328540,27.721,00000000
328550,27.891,00000000
328560,27.809,00000000
328570,27.930,00000000
328580,27.930,00000000
328590,28.041,00000000
328600,28.261,00000000
328610,27.985,00000000
328620,27.949,00000000
328630,28.002,00000000
328640,28.061,00000000
328650,27.746,00000000
328660,27.651,00000000
328670,27.303,00000000
328680,27.135,00000000
328690,27.231,00000000
328700,27.454,00000000
328710,27.654,00000000
328720,27.531,00000000
328730,27.627,00000000
328740,27.815,00000000
328750,28.023,00000000
328760,27.941,00000000
328770,28.043,00000000
328780,28.018,00000000
328790,28.137,00000000
328800,28.008,00000000
328810,27.951,00000000
328820,28.171,00000000
328830,27.876,00000000
328840,27.632,00000000
328850,27.405,00000000
328860,27.452,00000000
328870,27.305,00000000
328880,27.232,00000000
328890,27.412,00000000
328900,27.688,00000000
328910,27.749,00000000
328920,27.955,00000000
328930,28.006,00000000
328940,28.061,00000000
328950,27.902,00000000
328960,27.940,00000000
328970,28.021,00000000
328980,28.122,00000000
328990,27.992,00000000
329000,28.072,00000000
329010,28.085,00000000
329020,27.850,00000000
329030,27.575,00000000
329040,27.411,00000000
329050,27.294,00000000
329060,27.180,00000000
329070,27.433,00000000
329080,27.671,00000000
329090,27.588,00000000
329100,27.683,00000000
329110,27.615,00000000
329120,27.795,00000000
329130,27.980,00000000
329140,28.091,00000000
329150,28.167,00000000
329160,28.049,00000000
329170,28.021,00000000
329180,28.034,00000000
329190,27.904,00000000
329200,28.001,00000000
329210,27.877,00000000
329220,27.378,00000000
329230,27.248,00000000
329240,27.300,00000000
329250,27.288,00000000
329260,27.485,00000000
329270,27.460,00000000
329280,27.629,00000000
329290,27.685,00000000
329300,27.864,00000000
329310,28.195,00000000
329320,28.180,00000000
329330,27.959,00000000
329340,28.137,00000000
329350,28.305,00000000
329360,28.167,00000000
329370,27.796,00000000
329380,27.855,00000000
329390,27.864,00000000
329400,27.730,00000000
329410,27.489,00000000
329420,27.316,00000000
329430,27.386,00000000
329440,27.274,00000000
329450,27.435,00000000
329460,27.558,00000000
329470,27.567,00000000
329480,27.671,00000000
329490,27.886,00000000
329500,27.891,00000000
329510,27.897,00000000
329520,28.024,00000000
329530,27.878,00000000
329540,27.969,00000000
329550,28.092,00000000
329560,28.200,00000000
329570,28.158,00000000
329580,27.888,00000000
329590,27.661,00000000
329600,27.390,00000000
329610,27.102,00000000
329620,27.174,00000000
329630,27.398,00000000
329640,27.483,00000000
329650,27.736,00000000
329660,27.635,00000000
329670,27.878,00000000
329680,27.965,00000000
329690,27.841,00000000
329700,27.938,00000000
329710,28.048,00000000
329720,28.243,00000000
329730,28.235,00000000
329740,27.956,00000000
329750,27.787,00000000
329760,27.774,00000000
329770,27.714,00000000
329780,27.620,00000000
329790,27.376,00000000
329800,27.288,00000000
329810,27.313,00000000
329820,27.300,00000000
329830,27.444,00000000
329840,27.723,00000000
329850,27.789,00000000
329860,27.804,00000000
329870,27.731,00000000
329880,27.952,00000000
329890,28.185,00000000
329900,28.056,00000000
329910,28.026,00000000
329920,28.010,00000000
329930,27.969,00000000
329940,28.063,00000000
329950,27.898,00000000
329960,27.742,00000000
329970,27.502,00000000
329980,27.488,00000000
329990,27.444,00000000
330000,27.198,00000000
330010,27.265,00000000
330020,27.377,00000000
330030,27.524,00000000
330040,27.917,00000000
330050,27.976,00000000
330060,28.016,00000000
330070,27.912,00000000
330080,28.117,00000000
330090,28.221,00000000
330100,27.969,00000000
330110,27.901,00000000
330120,27.807,00000000
330130,27.851,00000000
330140,27.898,00000000
330150,27.691,00000000
330160,27.478,00000000
330170,27.118,00000000
330180,27.221,00000000
330190,27.523,00000000
330200,27.466,00000000
330210,27.616,00000000
330220,27.702,00000000
330230,27.701,00000000
330240,27.859,00000000
330250,28.026,00000000
330260,27.948,00000000
330270,27.970,00000000
330280,28.157,00000000
330290,28.396,00000000
330300,28.222,00000000
330310,28.117,00000000
330320,27.829,00000000
330330,27.716,00000000
330340,27.539,00000000
330350,27.313,00000000
330360,26.999,00000000
330370,27.189,00000000
330380,27.513,00000000
330390,27.575,00000000
330400,27.637,00000000
330410,27.810,00000000
330420,27.676,00000000
330430,27.927,00000000
330440,27.809,00000000
330450,27.914,00000000
330460,28.044,00000000
330470,28.168,00000000
330480,28.110,00000000
330490,27.974,00000000
330500,28.053,00000000
330510,28.148,00000000
330520,27.926,00000000
330530,27.540,00000000
330540,27.352,00000000
330550,27.332,00000000
330560,27.270,00000000
330570,27.236,00000000
330580,27.355,00000000
330590,27.539,00000000
330600,27.808,00000000
330610,27.848,00000000
330620,27.884,00000000
330630,28.034,00000000
330640,27.952,00000000
330650,28.045,00000000
330660,28.151,00000000
330670,28.054,00000000
330680,28.113,00000000
330690,27.910,00000000
330700,27.937,00000000
330710,27.865,00000000
330720,27.590,00000000
330730,27.078,00000000
330740,27.173,00000000
330750,27.374,00000000
330760,27.481,00000000
330770,27.655,00000000
330780,27.619,00000000
330790,27.795,00000000
330800,27.824,00000000
330810,27.905,00000000
330820,28.007,00000000
330830,27.985,00000000
330840,28.121,00000000
330850,28.003,00000000
330860,28.144,00000000
330870,28.052,00000000
330880,27.947,00000000
330890,27.814,00000000
330900,27.581,00000000
330910,27.424,00000000
330920,27.095,00000000
330930,27.382,00000000
330940,27.603,00000000
330950,27.398,00000000
330960,27.530,00000000
330970,27.802,00000000
330980,27.891,00000000
330990,27.963,00000000
331000,27.911,00000000
331010,28.007,00000000
331020,28.066,00000000
331030,28.058,00000000
331040,28.120,00000000
331050,28.133,00000000
331060,27.965,00000000
331070,27.681,00000000
331080,27.767,00000000
331090,27.443,00000000
331100,27.041,00000000
331110,27.152,00000000
331120,27.268,00000000
331130,27.435,00000000
331140,27.679,00000000
331150,27.764,00000000
331160,27.727,00000000
331170,27.935,00000000
331180,27.774,00000000
331190,28.027,00000000
331200,28.189,00000000
331210,28.051,00000000
331220,27.911,00000000
331230,28.088,00000000
331240,27.950,00000000
331250,27.884,00000000
331260,27.766,00000000
331270,27.715,00000000
331280,27.430,00000000
331290,27.052,00000000
331300,27.352,00000000
331310,27.308,00000000
331320,27.578,00000000
331330,27.885,00000000
331340,27.935,00000000
331350,27.796,00000000
331360,27.782,00000000
331370,28.072,00000000
331380,28.096,00000000
331390,27.821,00000000
331400,27.874,00000000
331410,28.072,00000000
331420,28.105,00000000
331430,27.999,00000000
331440,27.944,00000000
331450,27.672,00000000
331460,27.500,00000000
331470,27.187,00000000
331480,27.095,00000000
331490,27.503,00000000
331500,27.555,00000000
331510,27.448,00000000
331520,27.577,00000000
331530,27.675,00000000
331540,28.016,00000000
331550,28.143,00000000
331560,27.989,00000000
331570,27.982,00000000
331580,27.957,00000000
331590,28.032,00000000
331600,28.216,00000000
331610,27.954,00000000
331620,27.882,00000000
331630,27.788,00000000
331640,27.736,00000000
331650,27.381,00000000
331660,27.120,00000000
331670,27.226,00000000
331680,27.496,00000000
331690,27.612,00000000
331700,27.715,00000000
331710,27.612,00000000
331720,27.731,00000000
331730,27.939,00000000
331740,28.122,00000000
331750,27.913,00000000
331760,27.911,00000000
331770,28.143,00000000
331780,28.203,00000000
331790,27.983,00000000
331800,27.900,00000000
331810,27.922,00000000
331820,27.896,00000000
331830,27.587,00000000
331840,27.363,00000000
331850,27.093,00000000
331860,27.206,00000000
331870,27.455,00000000
331880,27.592,00000000
331890,27.647,00000000
331900,27.606,00000000
331910,27.888,00000000
331920,27.940,00000000
331930,27.996,00000000
331940,27.962,00000000
331950,27.985,00000000
331960,28.066,00000000
331970,28.086,00000000
331980,28.092,00000000
331990,28.020,00000000
332000,27.848,00000000
332010,27.720,00000000
332020,27.675,00000000
332030,27.274,00000000
332040,27.211,00000000
332050,27.300,00000000
332060,27.557,00000000
332070,27.332,00000000
332080,27.582,00000000
332090,27.766,00000000
332100,27.731,00000000
332110,27.776,00000000
332120,27.981,00000000
332130,28.137,00000000
332140,28.143,00000000
332150,27.986,00000000
332160,28.081,00000000
332170,28.188,00000000
332180,28.029,00000000
332190,27.859,00000000
332200,27.645,00000000
332210,27.573,00000000
332220,27.338,00000000
332230,27.284,00000000
332240,27.363,00000000
332250,27.483,00000000
332260,27.560,00000000
332270,27.624,00000000
332280,27.825,00000000
332290,27.865,00000000
332300,27.791,00000000
332310,28.101,00000000
332320,28.067,00000000
332330,28.147,00000000
332340,28.103,00000000
332350,27.970,00000000
332360,28.029,00000000
332370,27.813,00000000
332380,27.755,00000000
332390,27.581,00000000
332400,27.446,00000000
332410,27.126,00000000
332420,27.226,00000000
332430,27.286,00000000
332440,27.457,00000000
332450,27.600,00000000
332460,27.770,00000000
332470,27.809,00000000
332480,27.805,00000000
332490,27.903,00000000
332500,28.148,00000000
332510,28.101,00000000
332520,27.977,00000000
332530,27.887,00000000
332540,27.975,00000000
332550,28.091,00000000
332560,28.079,00000000
332570,27.857,00000000
332580,27.470,00000000
332590,27.297,00000000
332600,27.310,00000000
332610,27.303,00000000
332620,27.280,00000000
332630,27.377,00000000
332640,27.746,00000000
332650,27.827,00000000
332660,27.865,00000000
332670,27.813,00000000
332680,28.103,00000000
332690,28.085,00000000
332700,27.910,00000000
332710,27.990,00000000
332720,27.967,00000000
332730,28.190,00000000
332740,28.123,00000000
332750,27.837,00000000
332760,27.546,00000000
332770,27.402,00000000
332780,27.420,00000000
332790,27.334,00000000
332800,27.432,00000000
332810,27.306,00000000
332820,27.614,00000000
332830,27.671,00000000
332840,27.805,00000000
332850,27.816,00000000
332860,27.936,00000000
332870,28.169,00000000
332880,28.076,00000000
332890,28.035,00000000
332900,27.942,00000000
332910,27.985,00000000
332920,27.931,00000000
332930,27.988,00000000
332940,27.938,00000000
332950,27.507,00000000
332960,27.273,00000000
332970,27.077,00000000
332980,27.413,00000000
332990,27.292,00000000
333000,27.524,00000000
333010,27.512,00000000
333020,27.855,00000000
333030,27.917,00000000
333040,27.837,00000000
333050,27.986,00000000
333060,27.882,00000000
